Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
78	1	ETECS03 Kasumi1_1	D	6	SW198601-4	0.0281	SW197795-10	0.115	Compound			26.04.2021 10:48:21	853000	-69.6862
79	1	ETECS03 Kasumi1_1	D	7	SW198601-4	0.0141	SW197795-10	0.115	Compound			26.04.2021 10:48:21	1248560	-55.62884
80	1	ETECS03 Kasumi1_1	D	8	SW198601-4	0.00703	SW197795-10	0.115	Compound			26.04.2021 10:48:21	1318840	-53.13124
81	1	ETECS03 Kasumi1_1	D	9	SW198601-4	0.00352	SW197795-10	0.115	Compound			26.04.2021 10:48:21	946320	-66.3698
82	1	ETECS03 Kasumi1_1	D	10	SW198601-4	0.00176	SW197795-10	0.115	Compound			26.04.2021 10:48:21	1407480	-49.98116
83	1	ETECS03 Kasumi1_1	D	11	SW198601-4	0.000879	SW197795-10	0.115	Compound			26.04.2021 10:48:21	2005400	-28.73236
84	1	ETECS03 Kasumi1_1	D	12	SW198601-4	0	SW197795-10	0.115	Compound			26.04.2021 10:48:21	2002560	-28.83329
85	1	ETECS03 Kasumi1_1	D	13	SW198601-4	0.75	SW219672-2	3	Compound			26.04.2021 10:48:21	28000	-99.00494
86	1	ETECS03 Kasumi1_1	D	14	SW198601-4	0.225	SW219672-2	3	Compound			26.04.2021 10:48:21	20440	-99.27361
87	1	ETECS03 Kasumi1_1	D	15	SW198601-4	0.113	SW219672-2	3	Compound			26.04.2021 10:48:21	19760	-99.29777
88	1	ETECS03 Kasumi1_1	D	16	SW198601-4	0.0563	SW219672-2	3	Compound			26.04.2021 10:48:21	20160	-99.28355
89	1	ETECS03 Kasumi1_1	D	17	SW198601-4	0.0281	SW219672-2	3	Compound			26.04.2021 10:48:21	24160	-99.1414
90	1	ETECS03 Kasumi1_1	D	18	SW198601-4	0.0141	SW219672-2	3	Compound			26.04.2021 10:48:21	26520	-99.05753
91	1	ETECS03 Kasumi1_1	D	19	SW198601-4	0.00703	SW219672-2	3	Compound			26.04.2021 10:48:21	22120	-99.2139
92	1	ETECS03 Kasumi1_1	D	20	SW198601-4	0.00352	SW219672-2	3	Compound			26.04.2021 10:48:21	19600	-99.30346
93	1	ETECS03 Kasumi1_1	D	21	SW198601-4	0.00176	SW219672-2	3	Compound			26.04.2021 10:48:21	26000	-99.07601
94	1	ETECS03 Kasumi1_1	D	22	SW198601-4	0.000879	SW219672-2	3	Compound			26.04.2021 10:48:21	25600	-99.09023
95	1	ETECS03 Kasumi1_1	D	23	SW198601-4	0	SW219672-2	3	Compound			26.04.2021 10:48:21	34480	-98.77465
96	1	ETECS03 Kasumi1_1	D	24		-		-	Compound			26.04.2021 10:48:21	1799920	-36.03468
97	1	ETECS03 Kasumi1_1	E	1		-		-	Compound			26.04.2021 10:48:21	3220120	14.43619
98	1	ETECS03 Kasumi1_1	E	2	SW198601-4	0.75	SW197795-10	0.041	Compound			26.04.2021 10:48:21	833760	-70.36995
99	1	ETECS03 Kasumi1_1	E	3	SW198601-4	0.225	SW197795-10	0.041	Compound			26.04.2021 10:48:21	937240	-66.69249
