Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Plate Mask	Masked	Well Tags	Timestamp	Raw	Normalized
19257	51	ETECS03 IDH2-52	C	9	SW197450-6	0.007631139	SW197450-6	1.458333	Compound				1/25/2022 15:09	64440	-92.66611
19258	51	ETECS03 IDH2-52	C	10	SW197450-6	0.003179641	SW197450-6	1.458333	Compound				1/25/2022 15:09	72680	-91.72831
19259	51	ETECS03 IDH2-52	C	11	SW197450-6	0.00132485	SW197450-6	1.458333	Compound				1/25/2022 15:09	62360	-92.90282
19260	51	ETECS03 IDH2-52	C	12	SW197450-6	0	SW197450-6	1.458333	Compound				1/25/2022 15:09	66920	-92.38386
19261	51	ETECS03 IDH2-52	C	13	SW337296-1	50	SW337296-1	33.33333	Compound				1/25/2022 15:09	18120	-97.93777
19262	51	ETECS03 IDH2-52	C	14	SW337296-1	33.33333	SW337296-1	33.33333	Compound				1/25/2022 15:09	30360	-96.54474
19263	51	ETECS03 IDH2-52	C	15	SW337296-1	22.22222	SW337296-1	33.33333	Compound				1/25/2022 15:09	41560	-95.27007
19264	51	ETECS03 IDH2-52	C	16	SW337296-1	14.81481	SW337296-1	33.33333	Compound				1/25/2022 15:09	35960	-95.9074
19265	51	ETECS03 IDH2-52	C	17	SW337296-1	9.876543	SW337296-1	33.33333	Compound				1/25/2022 15:09	51400	-94.15018
19266	51	ETECS03 IDH2-52	C	18	SW337296-1	6.584362	SW337296-1	33.33333	Compound				1/25/2022 15:09	83400	-90.50827
19267	51	ETECS03 IDH2-52	C	19	SW337296-1	4.389575	SW337296-1	33.33333	Compound				1/25/2022 15:09	71040	-91.91496
19268	51	ETECS03 IDH2-52	C	20	SW337296-1	2.926383	SW337296-1	33.33333	Compound				1/25/2022 15:09	106480	-87.88155
19269	51	ETECS03 IDH2-52	C	21	SW337296-1	1.950922	SW337296-1	33.33333	Compound				1/25/2022 15:09	65520	-92.54319
19270	51	ETECS03 IDH2-52	C	22	SW337296-1	1.300615	SW337296-1	33.33333	Compound				1/25/2022 15:09	69240	-92.11982
19271	51	ETECS03 IDH2-52	C	23	SW337296-1	0	SW337296-1	33.33333	Compound				1/25/2022 15:09	83920	-90.44909
19272	51	ETECS03 IDH2-52	C	24		-		-	Compound				1/25/2022 15:09	1091040	24.1709
19273	51	ETECS03 IDH2-52	D	1		-		-	Compound				1/25/2022 15:09	1248880	42.13461
19274	51	ETECS03 IDH2-52	D	2	SW197450-6	3.5	SW197450-6	0.6076389	Compound				1/25/2022 15:09	36840	-95.80725
19275	51	ETECS03 IDH2-52	D	3	SW197450-6	1.458333	SW197450-6	0.6076389	Compound				1/25/2022 15:09	64600	-92.6479
19276	51	ETECS03 IDH2-52	D	4	SW197450-6	0.6076389	SW197450-6	0.6076389	Compound				1/25/2022 15:09	71400	-91.87399
19277	51	ETECS03 IDH2-52	D	5	SW197450-6	0.2531829	SW197450-6	0.6076389	Compound				1/25/2022 15:09	85960	-90.21692
19278	51	ETECS03 IDH2-52	D	6	SW197450-6	0.1054929	SW197450-6	0.6076389	Compound				1/25/2022 15:09	107160	-87.80415
19279	51	ETECS03 IDH2-52	D	7	SW197450-6	0.04395536	SW197450-6	0.6076389	Compound				1/25/2022 15:09	91200	-89.62056
19280	51	ETECS03 IDH2-52	D	8	SW197450-6	0.01831473	SW197450-6	0.6076389	Compound				1/25/2022 15:09	104160	-88.14558
19281	51	ETECS03 IDH2-52	D	9	SW197450-6	0.007631139	SW197450-6	0.6076389	Compound				1/25/2022 15:09	114280	-86.99383
19282	51	ETECS03 IDH2-52	D	10	SW197450-6	0.003179641	SW197450-6	0.6076389	Compound				1/25/2022 15:09	101720	-88.42328
19283	51	ETECS03 IDH2-52	D	11	SW197450-6	0.00132485	SW197450-6	0.6076389	Compound				1/25/2022 15:09	129760	-85.23206
19284	51	ETECS03 IDH2-52	D	12	SW197450-6	0	SW197450-6	0.6076389	Compound				1/25/2022 15:09	102280	-88.35954
19285	51	ETECS03 IDH2-52	D	13	SW337296-1	50	SW337296-1	22.22222	Compound				1/25/2022 15:09	22200	-97.47343
19286	51	ETECS03 IDH2-52	D	14	SW337296-1	33.33333	SW337296-1	22.22222	Compound				1/25/2022 15:09	32480	-96.30346
19287	51	ETECS03 IDH2-52	D	15	SW337296-1	22.22222	SW337296-1	22.22222	Compound				1/25/2022 15:09	37520	-95.72986
19288	51	ETECS03 IDH2-52	D	16	SW337296-1	14.81481	SW337296-1	22.22222	Compound				1/25/2022 15:09	56800	-93.53561
19289	51	ETECS03 IDH2-52	D	17	SW337296-1	9.876543	SW337296-1	22.22222	Compound				1/25/2022 15:09	75680	-91.38689
19290	51	ETECS03 IDH2-52	D	18	SW337296-1	6.584362	SW337296-1	22.22222	Compound				1/25/2022 15:09	105480	-87.99535
19291	51	ETECS03 IDH2-52	D	19	SW337296-1	4.389575	SW337296-1	22.22222	Compound				1/25/2022 15:09	76880	-91.25031
19292	51	ETECS03 IDH2-52	D	20	SW337296-1	2.926383	SW337296-1	22.22222	Compound				1/25/2022 15:09	132080	-84.96802
19293	51	ETECS03 IDH2-52	D	21	SW337296-1	1.950922	SW337296-1	22.22222	Compound				1/25/2022 15:09	114720	-86.94376
19294	51	ETECS03 IDH2-52	D	22	SW337296-1	1.300615	SW337296-1	22.22222	Compound				1/25/2022 15:09	107240	-87.79505
19295	51	ETECS03 IDH2-52	D	23	SW337296-1	0	SW337296-1	22.22222	Compound				1/25/2022 15:09	95680	-89.11069
19296	51	ETECS03 IDH2-52	D	24		-		-	Compound				1/25/2022 15:09	1176280	33.87203
19297	51	ETECS03 IDH2-52	E	1		-		-	Compound				1/25/2022 15:09	1528960	74.01042
19298	51	ETECS03 IDH2-52	E	2	SW197450-6	3.5	SW197450-6	0.2531829	Compound				1/25/2022 15:09	41360	-95.29283
19299	51	ETECS03 IDH2-52	E	3	SW197450-6	1.458333	SW197450-6	0.2531829	Compound				1/25/2022 15:09	65160	-92.58416
19300	51	ETECS03 IDH2-52	E	4	SW197450-6	0.6076389	SW197450-6	0.2531829	Compound				1/25/2022 15:09	78320	-91.08643
19301	51	ETECS03 IDH2-52	E	5	SW197450-6	0.2531829	SW197450-6	0.2531829	Compound				1/25/2022 15:09	121960	-86.11977
19302	51	ETECS03 IDH2-52	E	6	SW197450-6	0.1054929	SW197450-6	0.2531829	Compound				1/25/2022 15:09	156200	-82.22293
19303	51	ETECS03 IDH2-52	E	7	SW197450-6	0.04395536	SW197450-6	0.2531829	Compound				1/25/2022 15:09	186360	-78.79043
19304	51	ETECS03 IDH2-52	E	8	SW197450-6	0.01831473	SW197450-6	0.2531829	Compound				1/25/2022 15:09	215040	-75.52637
19305	51	ETECS03 IDH2-52	E	9	SW197450-6	0.007631139	SW197450-6	0.2531829	Compound				1/25/2022 15:09	226120	-74.26536
19306	51	ETECS03 IDH2-52	E	10	SW197450-6	0.003179641	SW197450-6	0.2531829	Compound				1/25/2022 15:09	245160	-72.09842
19307	51	ETECS03 IDH2-52	E	11	SW197450-6	0.00132485	SW197450-6	0.2531829	Compound				1/25/2022 15:09	259200	-70.50053
19308	51	ETECS03 IDH2-52	E	12	SW197450-6	0	SW197450-6	0.2531829	Compound				1/25/2022 15:09	276800	-68.49748
19309	51	ETECS03 IDH2-52	E	13	SW337296-1	50	SW337296-1	14.81481	Compound				1/25/2022 15:09	22080	-97.48708
19310	51	ETECS03 IDH2-52	E	14	SW337296-1	33.33333	SW337296-1	14.81481	Compound				1/25/2022 15:09	41760	-95.24731
19311	51	ETECS03 IDH2-52	E	15	SW337296-1	22.22222	SW337296-1	14.81481	Compound				1/25/2022 15:09	37800	-95.69799
19312	51	ETECS03 IDH2-52	E	16	SW337296-1	14.81481	SW337296-1	14.81481	Compound				1/25/2022 15:09	71880	-91.81936
19313	51	ETECS03 IDH2-52	E	17	SW337296-1	9.876543	SW337296-1	14.81481	Compound				1/25/2022 15:09	99960	-88.62358
19314	51	ETECS03 IDH2-52	E	18	SW337296-1	6.584362	SW337296-1	14.81481	Compound				1/25/2022 15:09	89680	-89.79355
19315	51	ETECS03 IDH2-52	E	19	SW337296-1	4.389575	SW337296-1	14.81481	Compound				1/25/2022 15:09	112040	-87.24876
19316	51	ETECS03 IDH2-52	E	20	SW337296-1	2.926383	SW337296-1	14.81481	Compound				1/25/2022 15:09	188960	-78.49452
19317	51	ETECS03 IDH2-52	E	21	SW337296-1	1.950922	SW337296-1	14.81481	Compound				1/25/2022 15:09	132480	-84.92249
19318	51	ETECS03 IDH2-52	E	22	SW337296-1	1.300615	SW337296-1	14.81481	Compound				1/25/2022 15:09	186040	-78.82685
19319	51	ETECS03 IDH2-52	E	23	SW337296-1	0	SW337296-1	14.81481	Compound				1/25/2022 15:09	134680	-84.67211
19320	51	ETECS03 IDH2-52	E	24		-		-	Compound				1/25/2022 15:09	1139840	29.72481
19321	51	ETECS03 IDH2-52	F	1		-		-	Compound				1/25/2022 15:09	1266680	44.16043
19322	51	ETECS03 IDH2-52	F	2	SW197450-6	3.5	SW197450-6	0.1054929	Compound				1/25/2022 15:09	48560	-94.4734
19323	51	ETECS03 IDH2-52	F	3	SW197450-6	1.458333	SW197450-6	0.1054929	Compound				1/25/2022 15:09	76560	-91.28673
19324	51	ETECS03 IDH2-52	F	4	SW197450-6	0.6076389	SW197450-6	0.1054929	Compound				1/25/2022 15:09	113000	-87.1395
19325	51	ETECS03 IDH2-52	F	5	SW197450-6	0.2531829	SW197450-6	0.1054929	Compound				1/25/2022 15:09	184800	-78.96797
19326	51	ETECS03 IDH2-52	F	6	SW197450-6	0.1054929	SW197450-6	0.1054929	Compound				1/25/2022 15:09	313440	-64.3275
19327	51	ETECS03 IDH2-52	F	7	SW197450-6	0.04395536	SW197450-6	0.1054929	Compound				1/25/2022 15:09	435680	-50.41541
19328	51	ETECS03 IDH2-52	F	8	SW197450-6	0.01831473	SW197450-6	0.1054929	Compound				1/25/2022 15:09	591080	-32.72938
19329	51	ETECS03 IDH2-52	F	9	SW197450-6	0.007631139	SW197450-6	0.1054929	Compound				1/25/2022 15:09	627880	-28.54119
19330	51	ETECS03 IDH2-52	F	10	SW197450-6	0.003179641	SW197450-6	0.1054929	Compound				1/25/2022 15:09	614960	-30.01161
19331	51	ETECS03 IDH2-52	F	11	SW197450-6	0.00132485	SW197450-6	0.1054929	Compound				1/25/2022 15:09	675760	-23.09198
19332	51	ETECS03 IDH2-52	F	12	SW197450-6	0	SW197450-6	0.1054929	Compound				1/25/2022 15:09	563760	-35.83866
19333	51	ETECS03 IDH2-52	F	13	SW337296-1	50	SW337296-1	9.876543	Compound				1/25/2022 15:09	30280	-96.55384
19334	51	ETECS03 IDH2-52	F	14	SW337296-1	33.33333	SW337296-1	9.876543	Compound				1/25/2022 15:09	51480	-94.14108
19335	51	ETECS03 IDH2-52	F	15	SW337296-1	22.22222	SW337296-1	9.876543	Compound				1/25/2022 15:09	78080	-91.11374
19336	51	ETECS03 IDH2-52	F	16	SW337296-1	14.81481	SW337296-1	9.876543	Compound				1/25/2022 15:09	110080	-87.47183
19337	51	ETECS03 IDH2-52	F	17	SW337296-1	9.876543	SW337296-1	9.876543	Compound				1/25/2022 15:09	147760	-83.18348
19338	51	ETECS03 IDH2-52	F	18	SW337296-1	6.584362	SW337296-1	9.876543	Compound				1/25/2022 15:09	271600	-69.08929
19339	51	ETECS03 IDH2-52	F	19	SW337296-1	4.389575	SW337296-1	9.876543	Compound				1/25/2022 15:09	314120	-64.25011
19340	51	ETECS03 IDH2-52	F	20	SW337296-1	2.926383	SW337296-1	9.876543	Compound				1/25/2022 15:09	233120	-73.46869
19341	51	ETECS03 IDH2-52	F	21	SW337296-1	1.950922	SW337296-1	9.876543	Compound				1/25/2022 15:09	305800	-65.19701
19342	51	ETECS03 IDH2-52	F	22	SW337296-1	1.300615	SW337296-1	9.876543	Compound				1/25/2022 15:09	304080	-65.39275
19343	51	ETECS03 IDH2-52	F	23	SW337296-1	0	SW337296-1	9.876543	Compound				1/25/2022 15:09	336120	-61.7463
19344	51	ETECS03 IDH2-52	F	24		-		-	Compound				1/25/2022 15:09	1381800	57.2622
19345	51	ETECS03 IDH2-52	G	1		-		-	Compound				1/25/2022 15:09	1376120	56.61575
19346	51	ETECS03 IDH2-52	G	2	SW197450-6	3.5	SW197450-6	0.044	Compound				1/25/2022 15:09	55680	-93.66308
19347	51	ETECS03 IDH2-52	G	3	SW197450-6	1.458333	SW197450-6	0.044	Compound				1/25/2022 15:09	68240	-92.23363
19348	51	ETECS03 IDH2-52	G	4	SW197450-6	0.6076389	SW197450-6	0.044	Compound				1/25/2022 15:09	97040	-88.95591
19349	51	ETECS03 IDH2-52	G	5	SW197450-6	0.2531829	SW197450-6	0.044	Compound				1/25/2022 15:09	222960	-74.62499
19350	51	ETECS03 IDH2-52	G	6	SW197450-6	0.1054929	SW197450-6	0.044	Compound				1/25/2022 15:09	393680	-55.19541
19351	51	ETECS03 IDH2-52	G	7	SW197450-6	0.04395536	SW197450-6	0.044	Compound				1/25/2022 15:09	565800	-35.60649
19352	51	ETECS03 IDH2-52	G	8	SW197450-6	0.01831473	SW197450-6	0.044	Compound				1/25/2022 15:09	817400	-6.97198
19353	51	ETECS03 IDH2-52	G	9	SW197450-6	0.007631139	SW197450-6	0.044	Compound				1/25/2022 15:09	794000	-9.635126
19354	51	ETECS03 IDH2-52	G	10	SW197450-6	0.003179641	SW197450-6	0.044	Compound				1/25/2022 15:09	818560	-6.839961
19355	51	ETECS03 IDH2-52	G	11	SW197450-6	0.00132485	SW197450-6	0.044	Compound				1/25/2022 15:09	771920	-12.14804
19356	51	ETECS03 IDH2-52	G	12	SW197450-6	0	SW197450-6	0.044	Compound				1/25/2022 15:09	700000	-20.33323
19357	51	ETECS03 IDH2-52	G	13	SW337296-1	50	SW337296-1	6.584362	Compound				1/25/2022 15:09	43200	-95.08342
19358	51	ETECS03 IDH2-52	G	14	SW337296-1	33.33333	SW337296-1	6.584362	Compound				1/25/2022 15:09	82280	-90.63574
19359	51	ETECS03 IDH2-52	G	15	SW337296-1	22.22222	SW337296-1	6.584362	Compound				1/25/2022 15:09	108840	-87.61295
19360	51	ETECS03 IDH2-52	G	16	SW337296-1	14.81481	SW337296-1	6.584362	Compound				1/25/2022 15:09	131120	-85.07728
19361	51	ETECS03 IDH2-52	G	17	SW337296-1	9.876543	SW337296-1	6.584362	Compound				1/25/2022 15:09	143640	-83.65238
19362	51	ETECS03 IDH2-52	G	18	SW337296-1	6.584362	SW337296-1	6.584362	Compound				1/25/2022 15:09	276160	-68.57032
19363	51	ETECS03 IDH2-52	G	19	SW337296-1	4.389575	SW337296-1	6.584362	Compound				1/25/2022 15:09	203880	-76.79649
19364	51	ETECS03 IDH2-52	G	20	SW337296-1	2.926383	SW337296-1	6.584362	Compound				1/25/2022 15:09	281040	-68.01493
19365	51	ETECS03 IDH2-52	G	21	SW337296-1	1.950922	SW337296-1	6.584362	Compound				1/25/2022 15:09	313640	-64.30473
19366	51	ETECS03 IDH2-52	G	22	SW337296-1	1.300615	SW337296-1	6.584362	Compound				1/25/2022 15:09	287640	-67.26379
19367	51	ETECS03 IDH2-52	G	23	SW337296-1	0	SW337296-1	6.584362	Compound				1/25/2022 15:09	402680	-54.17112
19368	51	ETECS03 IDH2-52	G	24		-		-	Compound				1/25/2022 15:09	1023160	16.4455
19369	51	ETECS03 IDH2-52	H	1		-		-	Compound				1/25/2022 15:09	1280160	45.69458
19370	51	ETECS03 IDH2-52	H	2	SW197450-6	3.5	SW197450-6	0.0183	Compound				1/25/2022 15:09	42280	-95.18813
19371	51	ETECS03 IDH2-52	H	3	SW197450-6	1.458333	SW197450-6	0.0183	Compound				1/25/2022 15:09	77440	-91.18658
19372	51	ETECS03 IDH2-52	H	4	SW197450-6	0.6076389	SW197450-6	0.0183	Compound				1/25/2022 15:09	111160	-87.34892
19373	51	ETECS03 IDH2-52	H	5	SW197450-6	0.2531829	SW197450-6	0.0183	Compound				1/25/2022 15:09	263480	-70.01343
19374	51	ETECS03 IDH2-52	H	6	SW197450-6	0.1054929	SW197450-6	0.0183	Compound				1/25/2022 15:09	529040	-39.79013
19375	51	ETECS03 IDH2-52	H	7	SW197450-6	0.04395536	SW197450-6	0.0183	Compound				1/25/2022 15:09	853520	-2.861175
19376	51	ETECS03 IDH2-52	H	8	SW197450-6	0.01831473	SW197450-6	0.0183	Compound				1/25/2022 15:09	969280	10.31343
19377	51	ETECS03 IDH2-52	H	9	SW197450-6	0.007631139	SW197450-6	0.0183	Compound				1/25/2022 15:09	923080	5.055425
19378	51	ETECS03 IDH2-52	H	10	SW197450-6	0.003179641	SW197450-6	0.0183	Compound				1/25/2022 15:09	960360	9.298249
19379	51	ETECS03 IDH2-52	H	11	SW197450-6	0.00132485	SW197450-6	0.0183	Compound				1/25/2022 15:09	815920	-7.140418
19380	51	ETECS03 IDH2-52	H	12	SW197450-6	0	SW197450-6	0.0183	Compound				1/25/2022 15:09	924240	5.187444
19381	51	ETECS03 IDH2-52	H	13	SW337296-1	50	SW337296-1	4.389575	Compound				1/25/2022 15:09	45120	-94.86491
19382	51	ETECS03 IDH2-52	H	14	SW337296-1	33.33333	SW337296-1	4.389575	Compound				1/25/2022 15:09	83760	-90.4673
19383	51	ETECS03 IDH2-52	H	15	SW337296-1	22.22222	SW337296-1	4.389575	Compound				1/25/2022 15:09	102880	-88.29126
19384	51	ETECS03 IDH2-52	H	16	SW337296-1	14.81481	SW337296-1	4.389575	Compound				1/25/2022 15:09	146040	-83.37923
19385	51	ETECS03 IDH2-52	H	17	SW337296-1	9.876543	SW337296-1	4.389575	Compound				1/25/2022 15:09	217080	-75.2942
19386	51	ETECS03 IDH2-52	H	18	SW337296-1	6.584362	SW337296-1	4.389575	Compound				1/25/2022 15:09	233520	-73.42316
19387	51	ETECS03 IDH2-52	H	19	SW337296-1	4.389575	SW337296-1	4.389575	Compound				1/25/2022 15:09	351200	-60.03004
19388	51	ETECS03 IDH2-52	H	20	SW337296-1	2.926383	SW337296-1	4.389575	Compound				1/25/2022 15:09	462320	-47.38351
19389	51	ETECS03 IDH2-52	H	21	SW337296-1	1.950922	SW337296-1	4.389575	Compound				1/25/2022 15:09	455720	-48.13466
19390	51	ETECS03 IDH2-52	H	22	SW337296-1	1.300615	SW337296-1	4.389575	Compound				1/25/2022 15:09	550600	-37.3364
19391	51	ETECS03 IDH2-52	H	23	SW337296-1	0	SW337296-1	4.389575	Compound				1/25/2022 15:09	593400	-32.46534
19392	51	ETECS03 IDH2-52	H	24		-		-	Compound				1/25/2022 15:09	1194160	35.90695
19393	51	ETECS03 IDH2-52	I	1		-		-	Compound				1/25/2022 15:09	1252200	42.51246
19394	51	ETECS03 IDH2-52	I	2	SW197450-6	3.5	SW197450-6	0.00763	Compound				1/25/2022 15:09	46480	-94.71013
19395	51	ETECS03 IDH2-52	I	3	SW197450-6	1.458333	SW197450-6	0.00763	Compound				1/25/2022 15:09	70400	-91.9878
19396	51	ETECS03 IDH2-52	I	4	SW197450-6	0.6076389	SW197450-6	0.00763	Compound				1/25/2022 15:09	106400	-87.89065
19397	51	ETECS03 IDH2-52	I	5	SW197450-6	0.2531829	SW197450-6	0.00763	Compound				1/25/2022 15:09	197760	-77.493
19398	51	ETECS03 IDH2-52	I	6	SW197450-6	0.1054929	SW197450-6	0.00763	Compound				1/25/2022 15:09	470880	-46.40931
19399	51	ETECS03 IDH2-52	I	7	SW197450-6	0.04395536	SW197450-6	0.00763	Compound				1/25/2022 15:09	724320	-17.56538
19400	51	ETECS03 IDH2-52	I	8	SW197450-6	0.01831473	SW197450-6	0.00763	Compound				1/25/2022 15:09	822760	-6.36196
19401	51	ETECS03 IDH2-52	I	9	SW197450-6	0.007631139	SW197450-6	0.00763	Compound				1/25/2022 15:09	712280	-18.93565
19402	51	ETECS03 IDH2-52	I	10	SW197450-6	0.003179641	SW197450-6	0.00763	Compound				1/25/2022 15:09	897680	2.16466
19403	51	ETECS03 IDH2-52	I	11	SW197450-6	0.00132485	SW197450-6	0.00763	Compound				1/25/2022 15:09	783880	-10.78688
19404	51	ETECS03 IDH2-52	I	12	SW197450-6	0	SW197450-6	0.00763	Compound				1/25/2022 15:09	808400	-7.996267
19405	51	ETECS03 IDH2-52	I	13	SW337296-1	50	SW337296-1	2.926383	Compound				1/25/2022 15:09	47560	-94.58721
19406	51	ETECS03 IDH2-52	I	14	SW337296-1	33.33333	SW337296-1	2.926383	Compound				1/25/2022 15:09	77600	-91.16837
19407	51	ETECS03 IDH2-52	I	15	SW337296-1	22.22222	SW337296-1	2.926383	Compound				1/25/2022 15:09	94120	-89.28823
19408	51	ETECS03 IDH2-52	I	16	SW337296-1	14.81481	SW337296-1	2.926383	Compound				1/25/2022 15:09	139240	-84.15314
19409	51	ETECS03 IDH2-52	I	17	SW337296-1	9.876543	SW337296-1	2.926383	Compound				1/25/2022 15:09	247520	-71.82983
19410	51	ETECS03 IDH2-52	I	18	SW337296-1	6.584362	SW337296-1	2.926383	Compound				1/25/2022 15:09	298680	-66.00733
19411	51	ETECS03 IDH2-52	I	19	SW337296-1	4.389575	SW337296-1	2.926383	Compound				1/25/2022 15:09	346640	-60.54902
19412	51	ETECS03 IDH2-52	I	20	SW337296-1	2.926383	SW337296-1	2.926383	Compound				1/25/2022 15:09	447320	-49.09066
19413	51	ETECS03 IDH2-52	I	21	SW337296-1	1.950922	SW337296-1	2.926383	Compound				1/25/2022 15:09	629200	-28.39096
19414	51	ETECS03 IDH2-52	I	22	SW337296-1	1.300615	SW337296-1	2.926383	Compound				1/25/2022 15:09	607160	-30.89932
19415	51	ETECS03 IDH2-52	I	23	SW337296-1	0	SW337296-1	2.926383	Compound				1/25/2022 15:09	767320	-12.67157
19416	51	ETECS03 IDH2-52	I	24		-		-	Compound				1/25/2022 15:09	1201560	36.74914
19417	51	ETECS03 IDH2-52	J	1		-		-	Compound				1/25/2022 15:09	1279840	45.65816
19418	51	ETECS03 IDH2-52	J	2	SW197450-6	3.5	SW197450-6	0.00318	Compound				1/25/2022 15:09	51640	-94.12287
19419	51	ETECS03 IDH2-52	J	3	SW197450-6	1.458333	SW197450-6	0.00318	Compound				1/25/2022 15:09	62800	-92.85275
19420	51	ETECS03 IDH2-52	J	4	SW197450-6	0.6076389	SW197450-6	0.00318	Compound				1/25/2022 15:09	109720	-87.5128
19421	51	ETECS03 IDH2-52	J	5	SW197450-6	0.2531829	SW197450-6	0.00318	Compound				1/25/2022 15:09	231680	-73.63258
19422	51	ETECS03 IDH2-52	J	6	SW197450-6	0.1054929	SW197450-6	0.00318	Compound				1/25/2022 15:09	579000	-34.1042
19423	51	ETECS03 IDH2-52	J	7	SW197450-6	0.04395536	SW197450-6	0.00318	Compound				1/25/2022 15:09	782800	-10.90979
19424	51	ETECS03 IDH2-52	J	8	SW197450-6	0.01831473	SW197450-6	0.00318	Compound				1/25/2022 15:09	1018200	15.881
19425	51	ETECS03 IDH2-52	J	9	SW197450-6	0.007631139	SW197450-6	0.00318	Compound				1/25/2022 15:09	814000	-7.358933
19426	51	ETECS03 IDH2-52	J	10	SW197450-6	0.003179641	SW197450-6	0.00318	Compound				1/25/2022 15:09	669600	-23.79305
19427	51	ETECS03 IDH2-52	J	11	SW197450-6	0.00132485	SW197450-6	0.00318	Compound				1/25/2022 15:09	737120	-16.10862
19428	51	ETECS03 IDH2-52	J	12	SW197450-6	0	SW197450-6	0.00318	Compound				1/25/2022 15:09	997960	13.57749
19429	51	ETECS03 IDH2-52	J	13	SW337296-1	50	SW337296-1	1.950922	Compound				1/25/2022 15:09	49320	-94.38691
19430	51	ETECS03 IDH2-52	J	14	SW337296-1	33.33333	SW337296-1	1.950922	Compound				1/25/2022 15:09	61920	-92.9529
19431	51	ETECS03 IDH2-52	J	15	SW337296-1	22.22222	SW337296-1	1.950922	Compound				1/25/2022 15:09	107960	-87.7131
19432	51	ETECS03 IDH2-52	J	16	SW337296-1	14.81481	SW337296-1	1.950922	Compound				1/25/2022 15:09	111280	-87.33526
19433	51	ETECS03 IDH2-52	J	17	SW337296-1	9.876543	SW337296-1	1.950922	Compound				1/25/2022 15:09	256680	-70.78733
19434	51	ETECS03 IDH2-52	J	18	SW337296-1	6.584362	SW337296-1	1.950922	Compound				1/25/2022 15:09	341800	-61.09986
19435	51	ETECS03 IDH2-52	J	19	SW337296-1	4.389575	SW337296-1	1.950922	Compound				1/25/2022 15:09	377040	-57.0892
19436	51	ETECS03 IDH2-52	J	20	SW337296-1	2.926383	SW337296-1	1.950922	Compound				1/25/2022 15:09	539440	-38.60651
19437	51	ETECS03 IDH2-52	J	21	SW337296-1	1.950922	SW337296-1	1.950922	Compound				1/25/2022 15:09	635480	-27.67623
19438	51	ETECS03 IDH2-52	J	22	SW337296-1	1.300615	SW337296-1	1.950922	Compound				1/25/2022 15:09	646400	-26.43343
19439	51	ETECS03 IDH2-52	J	23	SW337296-1	0	SW337296-1	1.950922	Compound				1/25/2022 15:09	1035240	17.82032
19440	51	ETECS03 IDH2-52	J	24		-		-	Compound				1/25/2022 15:09	1297640	47.68397
19441	51	ETECS03 IDH2-52	K	1		-		-	Compound				1/25/2022 15:09	1230160	40.0041
19442	51	ETECS03 IDH2-52	K	2	SW197450-6	3.5	SW197450-6	0.00132	Compound				1/25/2022 15:09	41120	-95.32014
19443	51	ETECS03 IDH2-52	K	3	SW197450-6	1.458333	SW197450-6	0.00132	Compound				1/25/2022 15:09	74000	-91.57809
19444	51	ETECS03 IDH2-52	K	4	SW197450-6	0.6076389	SW197450-6	0.00132	Compound				1/25/2022 15:09	120680	-86.26545
19445	51	ETECS03 IDH2-52	K	5	SW197450-6	0.2531829	SW197450-6	0.00132	Compound				1/25/2022 15:09	272880	-68.94362
19446	51	ETECS03 IDH2-52	K	6	SW197450-6	0.1054929	SW197450-6	0.00132	Compound				1/25/2022 15:09	609480	-30.63528
19447	51	ETECS03 IDH2-52	K	7	SW197450-6	0.04395536	SW197450-6	0.00132	Compound				1/25/2022 15:09	781520	-11.05547
19448	51	ETECS03 IDH2-52	K	8	SW197450-6	0.01831473	SW197450-6	0.00132	Compound				1/25/2022 15:09	753240	-14.27401
19449	51	ETECS03 IDH2-52	K	9	SW197450-6	0.007631139	SW197450-6	0.00132	Compound				1/25/2022 15:09	746000	-15.09799
19450	51	ETECS03 IDH2-52	K	10	SW197450-6	0.003179641	SW197450-6	0.00132	Compound				1/25/2022 15:09	820200	-6.653313
19451	51	ETECS03 IDH2-52	K	11	SW197450-6	0.00132485	SW197450-6	0.00132	Compound				1/25/2022 15:09	716880	-18.41213
19452	51	ETECS03 IDH2-52	K	12	SW197450-6	0	SW197450-6	0.00132	Compound				1/25/2022 15:09	991840	12.88098
19453	51	ETECS03 IDH2-52	K	13	SW337296-1	50	SW337296-1	1.300615	Compound				1/25/2022 15:09	52880	-93.98174
19454	51	ETECS03 IDH2-52	K	14	SW337296-1	33.33333	SW337296-1	1.300615	Compound				1/25/2022 15:09	34120	-96.11681
19455	51	ETECS03 IDH2-52	K	15	SW337296-1	22.22222	SW337296-1	1.300615	Compound				1/25/2022 15:09	122080	-86.10612
19456	51	ETECS03 IDH2-52	K	16	SW337296-1	14.81481	SW337296-1	1.300615	Compound				1/25/2022 15:09	168680	-80.80258
19457	51	ETECS03 IDH2-52	K	17	SW337296-1	9.876543	SW337296-1	1.300615	Compound				1/25/2022 15:09	252600	-71.25168
19458	51	ETECS03 IDH2-52	K	18	SW337296-1	6.584362	SW337296-1	1.300615	Compound				1/25/2022 15:09	336960	-61.6507
19459	51	ETECS03 IDH2-52	K	19	SW337296-1	4.389575	SW337296-1	1.300615	Compound				1/25/2022 15:09	383520	-56.35172
